"Fp1","Fpz","Fp2","F7","F3","Fz","F4","F8","FC5","FC1","FC2","FC6","T7","C3","Cz","C4","T8","CP5","CP1","CP2","CP6","P7","P3","Pz","P4","P8","POz","O1","Oz","O2"
-4.99145703125,-0.032417968749999,8.12696875,-11.411640625,-24.08483984375,-15.3040625,-1.09578515625,9.09705859375,-18.961609375,-23.0136171875,-12.34637890625,3.02526171875,-14.78542578125,-18.9525,-22.95347265625,-6.86115234375,-0.477222656249999,-14.8194453125,-17.6085625,-17.92052734375,-7.96551171875,-17.4616328125,-24.0255703125,-19.47728515625,-12.7373671875,-5.79386328125,-16.93466796875,-12.6228203125,-7.665,-6.44069921875
-6.63945703125,-0.373417968749999,12.41296875,-15.258640625,-24.60783984375,-15.1800625,0.777214843749999,10.57805859375,-18.758609375,-18.2666171875,-11.54337890625,4.16626171875,-18.02142578125,-15.7135,-16.63447265625,-6.02215234375,0.965777343750001,-15.1044453125,-14.2355625,-14.84052734375,-5.82951171875,-20.4716328125,-24.0885703125,-17.64528515625,-11.4733671875,-8.33586328125,-17.96466796875,-16.0768203125,-9.514,-9.11869921875
-7.20845703125,-0.670417968749999,15.10396875,-17.697640625,-21.69883984375,-12.7450625,3.16921484375,11.56405859375,-16.483609375,-11.6666171875,-8.74737890625,4.76326171875,-18.78842578125,-10.8965,-9.04947265625,-4.03415234375,2.14077734375,-13.7654453125,-9.1055625,-9.98352734375,-3.51651171875,-21.3636328125,-21.6665703125,-13.67128515625,-8.5073671875,-9.64686328125,-16.51666796875,-17.5478203125,-9.982,-10.25769921875
-6.03445703125,-0.583417968749999,16.18496875,-17.877640625,-15.04083984375,-7.7950625,6.63621484375,12.28605859375,-11.824609375,-3.2176171875,-3.56237890625,5.34526171875,-16.82042578125,-4.3535,-0.32547265625,-0.667152343750001,3.19077734375,-10.4434453125,-2.0795625,-3.34652734375,-0.881511718750001,-19.6036328125,-16.3045703125,-7.31428515625,-3.6563671875,-9.37286328125,-12.20866796875,-16.4568203125,-8.674,-9.43869921875
-2.62645703125,0.368582031250001,16.18596875,-15.164640625,-5.40983984375,-0.8430625,11.55521484375,13.21605859375,-5.159609375,6.3913828125,3.79362109375,6.73226171875,-12.90142578125,3.4935,8.84752734375,3.97184765625,4.39377734375,-5.2904453125,6.3234375,4.37647265625,2.16548828125,-15.2586328125,-8.3735703125,0.87571484375,2.6066328125,-7.49686328125,-5.55066796875,-12.8378203125,-5.667,-6.80869921875
2.93854296875,2.57658203125,15.92096875,-9.531640625,5.67916015625,7.1339375,17.74521484375,14.79005859375,2.581390625,16.0683828125,12.50262109375,9.55026171875,-8.56142578125,11.7875,17.46952734375,9.47384765625,6.03077734375,1.0375546875,15.0774375,12.04347265625,5.58048828125,-9.0176328125,0.999429687499999,9.68871484375,9.2526328125,-4.37486328125,2.13133203125,-7.4518203125,-1.617,-3.17969921875
9.71754296875,6.07758203125,16.14296875,-1.820640625,16.50716015625,15.0319375,24.38121484375,17.13505859375,10.272390625,24.6973828125,21.32762109375,13.85726171875,-5.21842578125,19.5195,24.58352734375,15.22784765625,8.23377734375,7.6125546875,22.9834375,18.46347265625,9.16548828125,-1.9686328125,10.2794296875,17.61571484375,15.0046328125,-0.63586328125,9.10933203125,-1.5788203125,2.384,0.17630078125
16.02254296875,10.42958203125,17.25396875,6.321359375,25.62516015625,21.8929375,30.28021484375,19.95305859375,16.954390625,31.4343828125,28.93462109375,19.08626171875,-3.35742578125,25.8275,29.55052734375,20.55684765625,10.91377734375,13.5735546875,29.0494375,22.76947265625,12.60748828125,4.8003671875,18.0304296875,23.30771484375,18.7646328125,3.03713671875,13.82833203125,3.4521796875,5.17,2.00130078125
20.07254296875,14.79758203125,19.16096875,12.947359375,32.11016015625,27.0589375,34.38621484375,22.61405859375,22.031390625,35.8213828125,34.23162109375,24.26226171875,-2.36642578125,30.1815,32.16252734375,24.82484765625,13.75477734375,18.3825546875,32.7414375,24.63247265625,15.56848828125,10.5603671875,23.3384296875,25.95971484375,19.9696328125,6.14713671875,15.42433203125,6.7841796875,5.947,1.59530078125
20.89554296875,18.21558203125,21.32996875,16.583359375,35.61316015625,30.2239375,36.20921484375,24.41005859375,25.244390625,37.7303828125,36.63062109375,28.38126171875,-1.11442578125,32.3765,32.59952734375,27.53184765625,16.31877734375,21.8895546875,34.0354375,24.27147265625,17.76448828125,15.0843671875,25.9954296875,25.49671484375,18.7466328125,8.52713671875,13.96633203125,8.3171796875,4.624,-0.82669921875
18.97754296875,19.92558203125,23.00596875,16.860359375,36.25216015625,31.3959375,35.96721484375,24.84805859375,26.563390625,37.2613828125,36.16062109375,30.71726171875,1.23757421875,32.4525,31.30852734375,28.40884765625,18.19777734375,24.2165546875,33.3064375,22.28547265625,19.03148828125,18.5223671875,26.4054296875,22.52771484375,15.8396328125,10.32613671875,10.36233203125,8.6421796875,1.869,-4.15469921875
16.20654296875,19.68258203125,23.51596875,14.648359375,34.45016015625,30.7979375,34.38221484375,23.83105859375,26.122390625,34.7043828125,33.41362109375,30.98326171875,4.73757421875,30.6435,28.88152734375,27.47784765625,19.14877734375,25.5895546875,31.1704375,19.43147265625,19.35748828125,21.1153671875,25.3234296875,18.13271484375,12.3366328125,11.86113671875,6.01233203125,8.6651796875,-1.133,-6.78569921875
14.98554296875,17.87658203125,22.54296875,11.609359375,30.82616015625,28.7739375,32.26221484375,21.69805859375,24.269390625,30.5633828125,29.33862109375,29.32826171875,8.67757421875,27.3995,25.94652734375,25.04484765625,19.14777734375,26.2175546875,28.3414375,16.41847265625,18.85748828125,22.9483671875,23.5564296875,13.54071484375,9.3096328125,13.40113671875,2.34333203125,9.1451796875,-3.135,-7.26169921875
16.92954296875,15.35158203125,20.25296875,9.434359375,26.14216015625,25.7589375,30.12821484375,19.08505859375,21.644390625,25.5453828125,24.95762109375,26.26026171875,12.03057421875,23.3905,23.06552734375,21.62184765625,18.32977734375,26.2255546875,25.4994375,13.76447265625,17.72148828125,23.8983671875,21.7214296875,9.81971484375,7.4816328125,14.98113671875,0.37633203125,10.3541796875,-3.3,-4.85469921875
21.84654296875,12.99158203125,17.20296875,9.115359375,21.19916015625,22.2379375,28.01821484375,16.67105859375,19.086390625,20.4493828125,21.06362109375,22.49926171875,13.99557421875,19.4085,20.60652734375,17.79384765625,16.89077734375,25.6495546875,23.1524375,11.72647265625,16.12448828125,23.7593671875,20.1254296875,7.63571484375,7.0536328125,16.36313671875,0.47833203125,12.0271796875,-1.49,0.16630078125
27.65054296875,11.26958203125,14.06696875,10.554359375,16.63016015625,18.6039375,25.49421484375,14.88805859375,17.315390625,15.9353828125,17.99962109375,18.73626171875,14.36257421875,16.1415,18.63652734375,14.07584765625,14.98377734375,24.4845546875,21.5134375,10.30847265625,14.18448828125,22.4573671875,18.7964296875,7.14171484375,7.7356328125,17.15313671875,2.38033203125,13.5991796875,1.778,6.69730078125
31.26254296875,10.02558203125,11.32096875,12.685359375,12.68816015625,15.0089375,21.87621484375,13.73305859375,16.550390625,12.3293828125,15.58862109375,15.36926171875,13.56757421875,13.9425,16.90552734375,10.80084765625,12.69877734375,22.7755546875,20.4724375,9.33047265625,11.96648828125,20.2053671875,17.6254296875,8.03171484375,8.9616328125,17.04213671875,5.41633203125,14.5911796875,5.644,13.27930078125
29.98654296875,8.58758203125,9.08696875,14.071359375,9.25116015625,11.3739375,16.66721484375,12.80105859375,16.388390625,9.5923828125,13.27462109375,12.40726171875,12.39357421875,12.7405,14.98452734375,8.07784765625,10.09577734375,20.6985546875,19.7004375,8.54047265625,9.54248828125,17.5273671875,16.5204296875,9.71371484375,10.1526328125,16.00113671875,8.82533203125,14.8991796875,9.296,18.63530078125
22.68554296875,6.18858203125,7.21996875,13.687359375,6.08916015625,7.6069375,10.02521484375,11.55505859375,16.050390625,7.4863828125,10.43562109375,9.64726171875,11.48957421875,12.1535,12.50852734375,5.82684765625,7.27677734375,18.5535546875,18.8344375,7.71547265625,7.04548828125,15.0953671875,15.4714296875,11.52571484375,10.9016328125,14.30013671875,11.95033203125,14.7851796875,12.205,22.00430078125
10.38554296875,2.50958203125,5.55896875,11.465359375,3.20416015625,3.8519375,2.96221484375,9.68105859375,14.840390625,5.8373828125,6.75662109375,6.99326171875,11.01657421875,11.7055,9.42952734375,3.88184765625,4.44077734375,16.6475546875,17.6354375,6.72947265625,4.68148828125,13.4513671875,14.4884296875,12.90471484375,11.0186328125,12.33013671875,14.28633203125,14.5901796875,14.121,23.17530078125
-3.79545703125,-1.91341796875,4.13996875,8.316359375,0.986160156250001,0.5799375,-2.89878515625,7.33105859375,12.529390625,4.7203828125,2.49062109375,4.66926171875,10.67257421875,11.0515,6.10952734375,2.14184765625,1.86777734375,15.1295546875,16.0754375,5.57847265625,2.68448828125,12.7293671875,13.4934296875,13.47971484375,10.4666328125,10.34713671875,15.43233203125,14.3621796875,14.919,22.31330078125
-15.39345703125,-5.67541796875,3.21696875,5.671359375,0.0701601562500009,-1.5380625,-5.93178515625,5.08705859375,9.475390625,4.4103828125,-1.55637890625,3.14726171875,10.04857421875,10.0825,3.21352734375,0.68184765625,-0.178222656249999,13.9205546875,14.3014375,4.36847265625,1.20748828125,12.5443671875,12.2874296875,13.09971484375,9.2776328125,8.29213671875,15.06733203125,13.7011796875,14.468,19.72530078125
-20.02945703125,-7.04341796875,3.07396875,4.795359375,0.936160156250001,-1.9190625,-5.20978515625,3.64105859375,6.485390625,5.1423828125,-4.36937890625,2.84126171875,9.00557421875,8.9125,1.41852734375,-0.262152343750001,-1.58422265625,12.7605546875,12.5294375,3.25847265625,0.21748828125,12.1253671875,10.6304296875,11.82671484375,7.4936328125,5.78713671875,13.01733203125,11.9471796875,12.648,15.71230078125
-15.26445703125,-4.85141796875,3.79196875,6.196359375,3.52016015625,-0.386062500000001,-0.967785156250001,3.37205859375,4.494390625,6.8523828125,-5.20737890625,3.79226171875,7.78557421875,7.8015,1.07752734375,-0.45915234375,-2.47022265625,11.3845546875,10.9444375,2.38447265625,-0.51951171875,10.6463671875,8.4084296875,9.89971484375,5.1726328125,2.31413671875,9.39033203125,8.6151796875,9.479,10.52630078125
-2.07845703125,0.724582031250001,5.15096875,9.387359375,7.11316015625,2.6429375,5.39821484375,4.08605859375,4.225390625,9.1053828125,-3.97037890625,5.56626171875,6.81857421875,7.0625,2.04752734375,0.119847656249998,-3.13922265625,9.7095546875,9.6664375,1.80647265625,-1.34151171875,7.6073671875,5.7924296875,7.68671484375,2.4556328125,-2.50686328125,4.69033203125,3.8001796875,5.266,4.43530078125
14.99454296875,8.02158203125,6.73096875,13.135359375,10.70516015625,6.2849375,11.88221484375,5.12605859375,5.978390625,11.2963828125,-1.20837890625,7.45226171875,6.43757421875,7.0095,3.80152734375,1.24684765625,-3.92022265625,7.9465546875,8.8154375,1.54347265625,-2.48651171875,3.0983671875,3.2854296875,5.65071484375,-0.3543671875,-8.63986328125,-0.18166796875,-1.6828203125,0.64,-2.16569921875
29.55754296875,14.54758203125,8.13696875,16.073359375,13.53016015625,9.6149375,16.75721484375,5.78005859375,9.575390625,12.9773828125,2.20862109375,8.84726171875,6.71557421875,7.9025,5.76152734375,2.58984765625,-4.96722265625,6.5425546875,8.5804375,1.67547265625,-3.91451171875,-2.1756328125,1.6024296875,4.31371484375,-2.7513671875,-15.48386328125,-4.10666796875,-6.5328203125,-3.544,-8.65069921875
