"Fp1","Fpz","Fp2","F7","F3","Fz","F4","F8","FC5","FC1","FC2","FC6","T7","C3","Cz","C4","T8","CP5","CP1","CP2","CP6","P7","P3","Pz","P4","P8","POz","O1","Oz","O2"
4.0746484375,-0.02243359375,-4.94935546875,-0.0674843750000012,8.11996484375,5.0372421875,8.8257890625,13.2985078125,0.983796874999999,7.5360078125,8.5785234375,13.16291796875,5.09459375,3.7013203125,6.0108359375,4.08744140625,-16.7776484375,-0.12795703125,6.20787109375,2.356140625,4.86480078125,-0.18331640625,1.23848828125,1.06762109375,6.89456640625,3.06061328125,-3.61483203125,-10.17928125,-10.83324609375,4.8866015625
6.8116484375,1.25856640625,-0.64735546875,1.188515625,8.28496484375,8.3312421875,16.7287890625,14.2275078125,2.063796875,7.9000078125,10.0715234375,14.79291796875,5.50659375,5.2333203125,6.6278359375,6.30044140625,-16.6916484375,1.54004296875,8.25787109375,3.134140625,4.86980078125,2.69168359375,3.32448828125,1.87862109375,8.36156640625,3.00661328125,-0.53683203125,-6.07228125,-8.74724609375,6.7246015625
8.2756484375,1.98056640625,2.28464453125,2.753515625,8.37996484375,10.0442421875,20.5487890625,13.8435078125,2.693796875,7.8030078125,10.9265234375,14.97491796875,6.57159375,6.1373203125,7.1338359375,7.62844140625,-16.8556484375,2.85204296875,9.47687109375,3.725140625,4.32180078125,4.86668359375,4.65848828125,2.51262109375,8.60256640625,2.24761328125,1.43916796875,-2.96428125,-7.27224609375,7.5036015625
8.7326484375,2.15556640625,3.77864453125,4.686515625,8.52796484375,10.3422421875,20.2837890625,12.3855078125,3.117796875,7.3210078125,11.2035234375,13.60291796875,8.19959375,6.4803203125,7.5418359375,8.03144140625,-17.1466484375,3.67504296875,9.88987109375,4.113140625,3.30380078125,6.02368359375,5.07248828125,2.89662109375,7.66156640625,0.88061328125,2.13616796875,-1.12528125,-6.55424609375,7.1696015625
8.8766484375,2.00956640625,4.13164453125,6.963515625,8.93396484375,9.8872421875,17.2457890625,10.5385078125,3.760796875,6.7210078125,11.1655234375,11.07891796875,10.07959375,6.5473203125,7.8808359375,7.76644140625,-17.2976484375,3.95304296875,9.74487109375,4.336140625,2.12980078125,6.00268359375,4.57748828125,2.97662109375,5.98656640625,-0.74538671875,1.66316796875,-0.612281250000001,-6.63624609375,5.9766015625
9.4106484375,1.86356640625,3.81264453125,9.446515625,9.78596484375,9.4172421875,13.3347890625,9.0275078125,4.953796875,6.3250078125,11.1185234375,8.17391796875,11.85659375,6.6783203125,8.1748359375,7.27344140625,-16.9996484375,3.72504296875,9.34387109375,4.472140625,1.21780078125,4.90268359375,3.34948828125,2.75162109375,4.20056640625,-2.19538671875,0.34016796875,-1.26728125,-7.45724609375,4.3616015625
10.6956484375,1.97056640625,3.29564453125,11.855515625,11.12496484375,9.3912421875,10.2297890625,8.3095078125,6.719796875,6.3480078125,11.2565234375,5.76691796875,13.28659375,7.1213203125,8.4218359375,6.98444140625,-16.0286484375,3.15204296875,8.91187109375,4.616140625,0.93580078125,3.12068359375,1.70048828125,2.29962109375,2.86156640625,-3.10738671875,-1.37983203125,-2.73828125,-8.82124609375,2.8086015625
12.6316484375,2.36956640625,2.97264453125,13.795515625,12.74496484375,9.8522421875,8.8517890625,8.4975078125,8.732796875,6.7940078125,11.5845234375,4.53591796875,14.25859375,7.9223203125,8.5978359375,7.15944140625,-14.3506484375,2.49004296875,8.55987109375,4.837140625,1.46780078125,1.25068359375,0.02348828125,1.77062109375,2.30156640625,-3.30238671875,-3.01183203125,-4.56728125,-10.40024609375,1.7196015625
14.7086484375,2.86756640625,3.07364453125,14.852515625,14.19596484375,10.4862421875,9.1817890625,9.4155078125,10.454796875,7.4390078125,11.9095234375,4.68791796875,14.73459375,8.9143203125,8.6298359375,7.77644140625,-12.1646484375,2.00804296875,8.29687109375,5.111140625,2.71880078125,-0.12131640625,-1.30051171875,1.33162109375,2.54656640625,-2.82638671875,-4.16583203125,-6.32628125,-11.82824609375,1.2746015625
16.1966484375,3.14556640625,3.56864453125,14.721515625,14.90396484375,10.7972421875,10.4457890625,10.6815078125,11.344796875,7.8950078125,11.9035234375,5.86591796875,14.65559375,9.7543203125,8.3668359375,8.54244140625,-9.8556484375,1.86904296875,8.03087109375,5.269140625,4.32180078125,-0.64931640625,-2.04151171875,1.04662109375,3.31556640625,-1.95138671875,-4.68183203125,-7.76328125,-12.87224609375,1.3396015625
