"Fp1","Fpz","Fp2","F7","F3","Fz","F4","F8","FC5","FC1","FC2","FC6","T7","C3","Cz","C4","T8","CP5","CP1","CP2","CP6","P7","P3","Pz","P4","P8","POz","O1","Oz","O2"
-3.45267578125,-14.165265625,-11.54287109375,-3.79123046875,-2.64768359375,-8.95848046875,-16.6394765625,-17.085203125,-2.366546875,-8.49508984375,-13.34073828125,-14.39365234375,-4.97639453125,-12.34325,-13.14478515625,-15.50741796875,-21.1333203125,-4.80721484375,-14.735640625,-13.5855546875,-17.08084375,-3.53175390625,-9.11668359375,-14.58480078125,-17.1631796875,-3.99877734375,-13.24628125,-4.032375,-8.55081640625,-8.79178515625
-3.15667578125,-14.675265625,-11.48887109375,-4.05823046875,-0.39468359375,-9.42648046875,-16.5854765625,-17.395203125,0.677453125,-7.37608984375,-13.57173828125,-12.72365234375,0.26060546875,-9.59525,-13.07178515625,-15.02741796875,-20.1133203125,-0.41221484375,-14.136640625,-13.4085546875,-17.39784375,4.92624609375,-6.03868359375,-13.04280078125,-17.2851796875,-8.61677734375,-11.22328125,-3.270375,-8.34181640625,-8.07878515625
-2.73867578125,-14.615265625,-11.44387109375,-4.49823046875,0.98631640625,-9.36148046875,-15.6834765625,-17.069203125,1.985453125,-6.54208984375,-13.28673828125,-11.57065234375,2.36760546875,-7.80625,-12.30378515625,-14.55341796875,-19.5063203125,1.52978515625,-13.458640625,-13.0345546875,-18.20084375,8.52724609375,-4.21168359375,-12.00780078125,-17.5821796875,-12.21177734375,-10.29928125,-2.677375,-8.45081640625,-8.18278515625
-2.20867578125,-14.030265625,-11.40487109375,-5.26323046875,1.32231640625,-8.78448046875,-14.0714765625,-16.473203125,1.383453125,-6.06708984375,-12.46373828125,-11.27365234375,1.10760546875,-7.12425,-10.93678515625,-14.12241796875,-19.6363203125,0.77078515625,-12.853640625,-12.5995546875,-19.71384375,6.90924609375,-3.96468359375,-11.71980078125,-18.2711796875,-15.34577734375,-10.71128125,-2.378375,-8.84981640625,-9.01478515625
-1.55167578125,-13.105265625,-11.27987109375,-6.33523046875,0.74631640625,-7.85248046875,-12.1854765625,-16.056203125,-0.643546875,-5.90008984375,-11.21573828125,-11.93165234375,-2.62539453125,-7.34325,-9.30278515625,-13.67441796875,-20.5253203125,-2.02421484375,-12.441640625,-12.2155546875,-21.76784375,1.56524609375,-5.15868359375,-12.19680078125,-19.3781796875,-18.53577734375,-12.26628125,-2.475375,-9.39181640625,-10.19178515625
-0.74167578125,-12.083265625,-10.93787109375,-7.46023046875,-0.395683593749999,-6.81148046875,-10.5934765625,-16.009203125,-3.175546875,-5.95008984375,-9.80173828125,-13.26865234375,-7.19039453125,-8.01625,-7.85978515625,-13.09541796875,-21.7473203125,-5.55321484375,-12.240640625,-11.8855546875,-23.72984375,-4.75975390625,-7.19468359375,-13.18980078125,-20.6291796875,-21.58477734375,-14.36528125,-3.019375,-9.91481640625,-11.26378515625
0.16632421875,-11.212265625,-10.33387109375,-8.28823046875,-1.72668359375,-5.96848046875,-9.8164765625,-16.194203125,-5.265546875,-6.19708984375,-8.64273828125,-14.69865234375,-10.85639453125,-8.68425,-7.07678515625,-12.34341796875,-22.5833203125,-8.44021484375,-12.191640625,-11.5355546875,-24.72584375,-9.26775390625,-9.26768359375,-14.28380078125,-21.5251796875,-23.49177734375,-16.20828125,-3.977375,-10.31681640625,-11.89778515625
0.98132421875,-10.700265625,-9.59487109375,-8.60223046875,-2.97568359375,-5.63548046875,-10.1854765625,-16.370203125,-6.334546875,-6.71508984375,-8.20073828125,-15.52665234375,-12.40439453125,-9.05725,-7.26478515625,-11.49541796875,-22.3633203125,-9.76021484375,-12.219640625,-11.0985546875,-24.01684375,-10.25075390625,-10.69968359375,-15.07180078125,-21.5591796875,-22.98477734375,-17.08228125,-5.192375,-10.55381640625,-11.95678515625
1.45132421875,-10.627265625,-8.95087109375,-8.43923046875,-3.99068359375,-6.00248046875,-11.7034765625,-16.414203125,-6.313546875,-7.54308984375,-8.73373828125,-15.21165234375,-11.42939453125,-9.06325,-8.40278515625,-10.65241796875,-20.7763203125,-9.28821484375,-12.239640625,-10.5445546875,-21.31084375,-7.60175390625,-11.14168359375,-15.27480078125,-20.4211796875,-19.31177734375,-16.59528125,-6.371375,-10.59281640625,-11.46278515625
1.40732421875,-10.883265625,-8.58787109375,-8.04823046875,-4.70168359375,-6.96948046875,-13.9864765625,-16.333203125,-5.568546875,-8.55208984375,-10.11973828125,-13.62365234375,-8.33439453125,-8.78625,-10.07678515625,-9.85641796875,-17.9913203125,-7.43821484375,-12.159640625,-9.8805546875,-16.92784375,-2.56875390625,-10.60568359375,-14.80480078125,-18.1551796875,-12.83977734375,-14.81328125,-7.184375,-10.38581640625,-10.54378515625
