"Fp1","Fpz","Fp2","F7","F3","Fz","F4","F8","FC5","FC1","FC2","FC6","T7","C3","Cz","C4","T8","CP5","CP1","CP2","CP6","P7","P3","Pz","P4","P8","POz","O1","Oz","O2"
7.5775859375,10.73846875,10.67393359375,0.689812499999999,1.703390625,4.29577734375,6.48930078125,-5.98555078125,-12.575625,-1.27103515625,-0.91166015625,4.8655859375,-4.821390625,-7.91590625,-4.35660546875,-2.33372265625,3.45361328125,-10.59241015625,-13.4217578125,-8.1646484375,-7.1522109375,-10.40802734375,-10.873484375,-0.89423046875,-11.107296875,-2.265140625,-18.13041796875,-11.997109375,-9.902859375,-8.256421875
10.1875859375,12.25946875,13.45693359375,3.3648125,4.109390625,6.02177734375,3.30030078125,-2.58655078125,-10.206625,1.76296484375,0.90833984375,6.5595859375,-5.313390625,-5.48490625,-2.98460546875,-2.62272265625,4.37661328125,-9.99441015625,-13.5027578125,-8.6486484375,-7.1992109375,-10.85602734375,-11.731484375,-3.51023046875,-11.425296875,-2.963140625,-20.50241796875,-11.820109375,-9.791859375,-8.959421875
11.7545859375,12.64546875,14.06893359375,5.7318125,6.013390625,6.93977734375,0.95830078125,-0.43955078125,-7.871625,4.10496484375,1.43733984375,6.8655859375,-4.699390625,-2.87990625,-1.68660546875,-3.18272265625,5.26961328125,-8.40241015625,-12.4737578125,-8.5996484375,-7.0222109375,-10.17002734375,-10.829484375,-4.45823046875,-11.141296875,-3.296140625,-20.92341796875,-11.191109375,-9.076859375,-8.869421875
12.0355859375,11.69746875,12.36193359375,7.6498125,7.272390625,6.99577734375,-0.51469921875,0.37544921875,-5.814625,5.65496484375,0.75033984375,5.5655859375,-3.130390625,-0.23990625,-0.37960546875,-4.10872265625,5.80361328125,-5.86741015625,-10.2047578125,-8.0286484375,-6.8472109375,-8.26802734375,-8.134484375,-3.51123046875,-10.300296875,-3.398140625,-19.12041796875,-9.986109375,-7.701859375,-7.956421875
11.1205859375,9.66546875,8.98893359375,9.0418125,7.907390625,6.43977734375,-1.26269921875,0.15944921875,-4.281625,6.56796484375,-0.57866015625,2.9735859375,-1.086390625,2.27009375,1.13639453125,-5.31472265625,5.62661328125,-2.71641015625,-6.8467578125,-7.0206484375,-6.9052109375,-5.37302734375,-4.115484375,-0.880230468749999,-9.059296875,-3.439140625,-15.30941796875,-8.127109375,-5.712859375,-6.372421875
9.3975859375,7.17546875,5.13593359375,9.9268125,8.060390625,5.68877734375,-1.43769921875,-0.63155078125,-3.354625,7.17096484375,-1.76866015625,-0.1084140625,0.935609375,4.55309375,3.08039453125,-6.47772265625,4.53461328125,0.64358984375,-2.7747578125,-5.6236484375,-7.2212109375,-1.90402734375,0.522515625,2.89976953125,-7.551296875,-3.470140625,-10.06941796875,-5.620109375,-3.214859375,-4.365421875
7.3425859375,4.94746875,2.02293359375,10.3958125,7.892390625,5.12077734375,-1.12269921875,-1.60855078125,-2.896625,7.75696484375,-2.20066015625,-2.6644140625,2.596609375,6.56709375,5.51339453125,-7.13572265625,2.54061328125,3.84558984375,1.4632421875,-3.8546484375,-7.5882109375,1.60797265625,5.060515625,7.08976953125,-5.860296875,-3.440140625,-4.20141796875,-2.683109375,-0.443859375,-2.259421875
5.3195859375,3.47946875,0.43493359375,10.5538125,7.538390625,4.93077734375,-0.36069921875,-2.53855078125,-2.631625,8.43296484375,-1.65966015625,-3.8754140625,3.705609375,8.25109375,8.21739453125,-6.89472265625,-0.0913867187499999,6.58058984375,5.2182421875,-1.7836484375,-7.7252109375,4.60397265625,8.885515625,10.89276953125,-4.083296875,-3.341140625,1.39158203125,0.186890625,2.154140625,-0.449421875
3.5055859375,2.90446875,0.49893359375,10.4668125,7.145390625,5.11277734375,0.78230078125,-3.30255078125,-2.331625,9.08896484375,-0.34866015625,-3.4504140625,4.143609375,9.47809375,10.72739453125,-5.62572265625,-2.84038671875,8.58258984375,7.8822421875,0.3933515625,-7.4752109375,6.59597265625,11.540515625,13.63676953125,-2.384296875,-3.303140625,5.88458203125,2.315890625,3.984140625,0.689578125
1.9575859375,3.03746875,1.73193359375,10.1428125,6.881390625,5.50877734375,2.14930078125,-3.84755078125,-1.962625,9.50496484375,1.23133984375,-1.7384140625,3.822609375,10.07309375,12.48839453125,-3.57172265625,-5.00338671875,9.62758984375,9.0552421875,2.3703515625,-6.9022109375,7.29297265625,12.768515625,14.94376953125,-0.975296875000001,-3.559140625,8.72358203125,3.109890625,4.531140625,0.926578125
0.6735859375,3.46646875,3.24693359375,9.5398125,6.820390625,5.84177734375,3.44030078125,-4.19455078125,-1.726625,9.42696484375,2.45533984375,0.4015859375,2.716609375,9.84709375,13.03439453125,-1.31172265625,-5.96138671875,9.55658984375,8.6532421875,3.7923515625,-6.2592109375,6.66597265625,12.513515625,14.81176953125,-0.0692968750000009,-4.322140625,9.74758203125,2.310890625,3.616140625,0.281578125
-0.3934140625,3.63646875,4.02193359375,8.6018125,6.752390625,5.74777734375,4.23130078125,-4.45755078125,-1.955625,8.59496484375,2.75033984375,1.9375859375,0.940609375,8.61509375,12.11839453125,0.41427734375,-5.54238671875,8.29558984375,6.8722421875,4.3543515625,-5.8652109375,4.93597265625,10.888515625,13.54176953125,0.178703124999999,-5.659140625,9.16558203125,0.101890625,1.502140625,-0.977421875
-1.3324140625,2.99746875,3.23193359375,7.3288125,6.167390625,4.86377734375,4.10430078125,-4.83655078125,-2.895625,6.79096484375,1.79033984375,2.1005859375,-1.175390625,6.26709375,9.77839453125,0.98827734375,-4.21238671875,5.91558984375,4.0932421875,3.9033515625,-5.9502109375,2.51597265625,8.153515625,11.60276953125,-0.277296875000001,-7.409140625,7.42658203125,-2.952109375,-1.203859375,-2.412421875
-2.2114140625,1.25346875,0.59893359375,5.8468125,4.516390625,3.01177734375,2.87330078125,-5.56055078125,-4.510625,3.98696484375,-0.36866015625,0.7355859375,-3.068390625,2.92009375,6.37439453125,0.20527734375,-2.88738671875,2.72858984375,0.8032421875,2.5433515625,-6.5312109375,-0.0570273437500002,4.727515625,9.48376953125,-1.326296875,-9.170140625,5.05158203125,-6.068109375,-3.758859375,-3.553421875
-2.9874140625,-1.43353125,-3.39906640625,4.4388125,1.626390625,0.37777734375,0.73630078125,-6.77455078125,-6.415625,0.51796484375,-3.25966015625,-1.6034140625,-4.077390625,-0.95190625,2.55839453125,-1.60172265625,-2.43738671875,-0.67641015625,-2.4677578125,0.6623515625,-7.4032109375,-2.20102734375,1.186515625,7.58776953125,-2.719296875,-10.400140625,2.47858203125,-8.474109375,-5.559859375,-4.083421875
-3.4824140625,-4.41553125,-7.59806640625,3.4838125,-2.021609375,-2.44022265625,-1.75469921875,-8.38455078125,-7.987625,-2.89803515625,-6.12866015625,-3.9284140625,-3.716390625,-4.55790625,-0.84860546875,-3.67872265625,-3.18638671875,-3.54741015625,-5.2187578125,-1.1836484375,-8.2352109375,-3.43102734375,-1.850484375,6.13776953125,-4.177296875,-10.663140625,-0.0774179687499998,-9.664109375,-6.364859375,-3.986421875
-3.4144140625,-6.72753125,-10.51306640625,3.3158125,-5.359609375,-4.58722265625,-3.86069921875,-9.99455078125,-8.612625,-5.35803515625,-8.15266015625,-5.2824140625,-1.942390625,-7.02090625,-3.07860546875,-5.16072265625,-4.72538671875,-5.22641015625,-7.0757578125,-2.4726484375,-8.7202109375,-3.52602734375,-3.904484375,5.11676953125,-5.504296875,-9.860140625,-2.66241796875,-9.566109375,-6.374859375,-3.564421875
-2.4904140625,-7.40253125,-10.85806640625,4.0848125,-7.166609375,-5.26422265625,-4.87169921875,-11.03155078125,-7.952625,-6.11503515625,-8.70766015625,-5.1474140625,0.786609375,-7.71190625,-3.63660546875,-5.41372265625,-6.10138671875,-5.40141015625,-7.8687578125,-2.8856484375,-8.6622109375,-2.61602734375,-4.784484375,4.29876953125,-6.625296875,-8.298140625,-5.44841796875,-8.544109375,-6.087859375,-3.270421875
-0.5544140625,-5.83653125,-8.05806640625,5.6778125,-6.647609375,-4.08022265625,-4.31269921875,-11.03455078125,-6.105625,-4.90103515625,-7.57166015625,-3.6004140625,3.698609375,-6.50090625,-2.47460546875,-4.26972265625,-6.29838671875,-4.21941015625,-7.6587578125,-2.3996484375,-7.9962109375,-1.14502734375,-4.613484375,3.35876953125,-7.527296875,-6.527140625,-8.50441796875,-7.212109375,-6.011859375,-3.452421875
2.2575859375,-2.11653125,-2.56606640625,7.7298125,-3.846609375,-1.27522265625,-2.11669921875,-9.92755078125,-3.592625,-2.08203515625,-5.02466015625,-1.1964140625,6.024609375,-3.84390625,-0.0246054687499999,-2.11672265625,-4.76238671875,-2.22741015625,-6.7217578125,-1.3066484375,-6.7992109375,0.27897265625,-3.763484375,2.00876953125,-8.215296875,-5.100140625,-11.62441796875,-6.177109375,-6.420859375,-4.183421875
5.4475859375,2.87846875,4.16793359375,9.7218125,0.343390625,2.31577734375,1.27830078125,-8.12155078125,-1.138625,1.44296484375,-1.78866015625,1.2865859375,7.268609375,-0.63390625,2.91439453125,0.19827734375,-1.73338671875,-0.16141015625,-5.4947578125,-0.152648437499999,-5.3172109375,1.09397265625,-2.724484375,0.0937695312500004,-8.717296875,-4.369140625,-14.35741796875,-5.822109375,-7.257859375,-5.259421875
8.2825859375,7.73646875,10.17093359375,11.1188125,4.569390625,5.57577734375,4.98330078125,-6.41655078125,0.617375,4.58396484375,1.16833984375,3.1285859375,7.326609375,2.12909375,5.42939453125,1.65727734375,1.80061328125,1.32858984375,-4.4557578125,0.4173515625,-3.9332109375,0.97397265625,-1.946484375,-2.35023046875,-9.113296875,-4.395140625,-16.18441796875,-6.188109375,-8.211859375,-6.335421875
10.0425859375,11.04646875,13.68093359375,11.5128125,7.597390625,7.53977734375,7.90330078125,-5.70655078125,1.351375,6.47996484375,2.90933984375,3.8705859375,6.425609375,3.71209375,6.78239453125,1.44527734375,4.51961328125,1.90258984375,-3.9837578125,-0.1056484375,-3.0622109375,-0.0540273437500003,-1.684484375,-5.09223046875,-9.531296875,-4.975140625,-16.72241796875,-6.990109375,-8.878859375,-7.114421875
10.2635859375,11.92946875,13.82193359375,10.7258125,8.759390625,7.74377734375,9.07330078125,-6.53655078125,1.093375,6.77496484375,2.82333984375,3.4095859375,4.935609375,3.88109375,6.62239453125,-0.70572265625,5.36461328125,1.59258984375,-4.2377578125,-1.8766484375,-3.0142109375,-1.64102734375,-1.938484375,-7.73923046875,-10.084296875,-5.788140625,-15.86141796875,-7.760109375,-8.961859375,-7.447421875
8.8655859375,10.32046875,10.89693359375,8.8598125,8.088390625,6.33577734375,7.99830078125,-8.72655078125,0.135375,5.64196484375,0.84333984375,1.9905859375,3.162609375,2.87909375,5.05939453125,-4.38172265625,4.03861328125,0.70158984375,-5.1287578125,-4.5976484375,-3.8652109375,-3.27902734375,-2.492484375,-9.82623046875,-10.772296875,-6.546140625,-13.77841796875,-8.069109375,-8.389859375,-7.317421875
